,Unnamed: 0,user_id,group_id,rest_id,avialble_rest,sort_pop,sort_fit,sort_sim,fit_score,sim_score,c1_fit,c2_fit,c3_fit,c4_fit,c5_fit,fit_rank,sim_rank,pop_rank,tip,category,dish,price,time
853,853,14658,39529,29,-1,1,0,0,3.5,0.0936283541194255,3.5,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 15:07:58
854,854,14658,39562,22,-1,0,1,0,4.5,0.3447897340754483,4.5,4.5,0.0,0.0,-1.0,1,-1,-1,4,7,18,str,2023-06-20 15:35:12
855,855,14658,39562,22,-1,0,1,0,4.5,0.3447897340754483,4.5,4.5,0.0,0.0,-1.0,1,-1,-1,4,7,18,str,2023-06-20 15:35:14
856,856,14658,39562,5,-1,0,1,0,4.0,0.2685174851190476,4.0,4.0,0.0,0.0,-1.0,4,-1,-1,4,8,30,str,2023-06-20 15:35:31
857,857,14658,39562,5,-1,0,1,0,4.0,0.2685174851190476,4.0,4.0,0.0,0.0,-1.0,4,-1,-1,4,8,30,str,2023-06-20 15:35:46
858,858,14658,39562,29,-1,0,1,0,3.5,0.2195849867724867,3.5,3.5,0.0,0.0,-1.0,9,-1,-1,3,10,99,str,2023-06-20 15:35:46
859,859,14658,39757,5,-1,0,1,0,4.0,0.253777591765873,4.0,4.0,4.0,0.0,-1.0,3,-1,-1,4,8,30,str,2023-06-20 17:01:47
860,860,14658,39757,22,-1,0,1,0,3.0,0.313234384662956,4.5,0.0,4.5,0.0,-1.0,7,-1,-1,4,7,18,str,2023-06-20 17:01:47
861,861,14658,39757,29,-1,0,1,0,3.5,0.2007877456538171,3.5,3.5,3.5,0.0,-1.0,5,-1,-1,3,10,99,str,2023-06-20 17:01:47
862,862,14658,40104,29,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 19:47:50
863,863,14658,40104,5,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,2,4,8,30,str,2023-06-20 19:47:58
864,864,14658,40104,18,-1,1,0,0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,5,6,13,str,2023-06-20 19:48:26
865,865,14730,39567,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 15:16:37
866,866,14730,39567,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,4,8,30,str,2023-06-20 15:16:39
867,867,14730,39567,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,4,8,30,str,2023-06-20 15:18:56
868,868,14730,39576,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,4,8,30,str,2023-06-20 15:23:54
869,869,14730,39626,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 15:53:05
870,870,14730,39626,4,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 15:53:05
871,871,14730,39626,4,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 15:53:21
872,872,14747,39627,24,-1,0,1,0,4.5,0.4407527657527657,4.5,4.5,4.5,0.0,-1.0,2,-1,-1,4,6,21,str,2023-06-20 15:55:06
873,873,14747,39627,26,-1,0,1,0,4.5,0.4289390756302521,4.5,4.5,4.5,0.0,-1.0,1,-1,-1,4,6,23,str,2023-06-20 15:55:06
874,874,14747,39627,11,-1,0,1,0,4.5,0.405,4.5,4.5,4.5,0.0,-1.0,3,-1,-1,4,6,10,str,2023-06-20 15:55:07
875,875,14884,39605,29,-1,1,0,0,3.5,0.1716931216931217,3.5,3.5,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 15:35:13
876,876,14884,39605,22,-1,0,1,0,4.5,0.2565038136466708,4.5,4.5,0.0,-1.0,-1.0,1,-1,-1,4,7,18,str,2023-06-20 15:43:06
877,877,14884,39605,27,-1,0,1,0,3.55,0.2453968253968254,3.6,3.5,0.0,-1.0,-1.0,5,-1,-1,3,8,111,str,2023-06-20 15:44:35
878,878,14884,39605,18,-1,0,1,0,2.5,0.1619587977034785,5.0,0.0,0.0,-1.0,-1.0,7,-1,-1,5,6,13,str,2023-06-20 15:44:35
879,879,14884,39605,8,-1,0,1,0,3.5,0.2881393298059964,3.5,3.5,0.0,-1.0,-1.0,6,-1,-1,3,7,47,str,2023-06-20 15:45:35
880,880,14884,39605,26,-1,0,1,0,2.25,0.1845354808590102,4.5,0.0,0.0,-1.0,-1.0,10,-1,-1,4,6,23,str,2023-06-20 15:46:06
881,881,14884,39605,24,-1,0,1,0,2.25,0.2665764790764791,4.5,0.0,0.0,-1.0,-1.0,11,-1,-1,4,6,21,str,2023-06-20 15:46:06
882,882,14884,39605,11,-1,0,1,0,2.25,0.1492857142857142,4.5,0.0,0.0,-1.0,-1.0,13,-1,-1,4,6,10,str,2023-06-20 15:46:07
883,883,14884,39605,2,-1,0,1,0,2.25,0.1963541666666666,4.5,0.0,0.0,-1.0,-1.0,12,-1,-1,4,6,11,str,2023-06-20 15:46:07
884,884,14884,39605,16,-1,0,1,0,2.25,0.2063025210084033,4.5,0.0,0.0,-1.0,-1.0,16,-1,-1,4,4,11,str,2023-06-20 15:46:07
885,885,14884,39605,31,-1,0,1,0,2.25,0.1958874458874459,4.5,0.0,0.0,-1.0,-1.0,14,-1,-1,4,3,49,str,2023-06-20 15:46:07
886,886,14884,39605,25,-1,0,1,0,2.0,0.210595238095238,4.0,0.0,0.0,-1.0,-1.0,17,-1,-1,4,8,32,str,2023-06-20 15:46:07
887,887,14884,39605,12,-1,0,1,0,2.25,0.2083333333333333,4.5,0.0,0.0,-1.0,-1.0,15,-1,-1,4,5,17,str,2023-06-20 15:46:07
888,888,14884,39605,17,-1,0,1,0,2.0,0.263804945054945,4.0,0.0,0.0,-1.0,-1.0,18,-1,-1,4,7,46,str,2023-06-20 15:46:07
889,889,14884,39605,4,-1,0,1,0,2.0,0.2048313492063491,4.0,0.0,0.0,-1.0,-1.0,19,-1,-1,4,5,61,str,2023-06-20 15:46:07
890,890,14884,39605,19,-1,0,1,0,2.0,0.1369047619047619,4.0,0.0,0.0,-1.0,-1.0,21,-1,-1,4,7,26,str,2023-06-20 15:46:07
891,891,14884,39605,23,-1,0,1,0,2.0,0.2977272727272727,0.0,4.0,0.0,-1.0,-1.0,20,-1,-1,4,7,34,str,2023-06-20 15:46:08
892,892,14884,39605,9,-1,0,1,0,1.5,0.2745421245421245,3.0,0.0,0.0,-1.0,-1.0,24,-1,-1,3,7,40,str,2023-06-20 15:46:08
893,893,14884,39605,5,-1,0,1,0,4.0,0.2043185763888888,4.0,4.0,0.0,-1.0,-1.0,2,-1,-1,4,8,30,str,2023-06-20 15:46:09
894,894,14884,39605,3,-1,0,1,0,4.0,0.2668308702791461,4.0,4.0,0.0,-1.0,-1.0,3,-1,-1,4,6,72,str,2023-06-20 15:46:09
895,895,14884,39605,32,-1,0,1,0,2.5,0.183395796590241,5.0,0.0,0.0,-1.0,-1.0,8,-1,-1,5,5,16,str,2023-06-20 15:46:09
896,896,14884,39605,30,-1,0,1,0,2.5,0.2130065359477124,5.0,0.0,0.0,-1.0,-1.0,9,-1,-1,5,5,9,str,2023-06-20 15:46:09
897,897,14884,39635,5,-1,0,1,0,4.0,0.1951140873015873,4.0,4.0,-1.0,-1.0,-1.0,2,-1,-1,4,8,30,str,2023-06-20 15:59:47
898,898,14884,39635,22,-1,0,1,0,4.5,0.2586992372706658,4.5,4.5,-1.0,-1.0,-1.0,1,-1,-1,4,7,18,str,2023-06-20 15:59:47
899,899,14884,39635,29,-1,0,1,0,3.5,0.1609493102796674,3.5,3.5,-1.0,-1.0,-1.0,3,-1,-1,3,10,99,str,2023-06-20 15:59:47
900,900,14884,39635,8,-1,0,1,0,3.5,0.2530864197530864,3.5,3.5,-1.0,-1.0,-1.0,4,-1,-1,3,7,47,str,2023-06-20 15:59:47
901,901,14814,39679,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 16:18:26
902,902,14814,39679,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 16:18:26
903,903,14814,39697,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 16:21:45
904,904,14869,39667,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 16:13:33
905,905,14869,39700,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 16:23:00
906,906,14808,39702,32,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,5,5,5,16,str,2023-06-20 16:24:36
907,907,14771,37348,29,-1,0,1,0,3.5,0.1609493102796674,3.5,0.0,-1.0,-1.0,-1.0,1,-1,-1,3,10,99,str,2023-06-19 08:16:50
908,908,14771,37349,29,-1,1,0,0,3.5,0.139177059712774,3.5,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-19 08:17:35
909,909,14771,38827,29,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-19 21:44:47
910,910,14771,38827,18,-1,1,0,0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,2,5,6,13,str,2023-06-19 21:44:57
911,911,14771,38827,5,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,4,8,30,str,2023-06-19 21:44:58
912,912,14771,38829,5,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,4,8,30,str,2023-06-19 21:49:50
913,913,14771,39690,18,-1,0,1,0,0.0,0.1339823782620392,0.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,5,6,13,str,2023-06-20 16:22:44
914,914,14771,39690,15,-1,0,1,0,4.5,0.315922619047619,4.5,-1.0,-1.0,-1.0,-1.0,5,-1,-1,4,1,40,str,2023-06-20 16:23:08
915,915,14771,39690,5,-1,0,1,0,4.0,0.1951140873015873,4.0,-1.0,-1.0,-1.0,-1.0,16,-1,-1,4,8,30,str,2023-06-20 16:23:35
916,916,14771,39690,4,-1,0,1,0,4.0,0.1916534391534391,4.0,0.0,-1.0,-1.0,-1.0,4,-1,-1,4,5,61,str,2023-06-20 16:37:38
917,917,14771,39690,4,-1,0,1,0,4.0,0.1916534391534391,4.0,0.0,-1.0,-1.0,-1.0,4,-1,-1,4,5,61,str,2023-06-20 16:38:01
918,918,14771,39690,5,-1,0,1,0,4.0,0.1951140873015873,4.0,0.0,-1.0,-1.0,-1.0,6,-1,-1,4,8,30,str,2023-06-20 16:38:31
919,919,14771,39690,15,-1,0,1,0,4.5,0.315922619047619,4.5,0.0,-1.0,-1.0,-1.0,2,-1,-1,4,1,40,str,2023-06-20 16:38:31
920,920,14805,35878,29,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,4,10,99,str,2023-06-14 14:14:52
921,921,14805,39706,4,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 16:28:00
922,922,14812,39720,28,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,18,4,1,18,str,2023-06-20 16:34:34
923,923,14664,39603,22,0,0,1,0,4.5,0.3042362399505256,4.5,4.5,4.5,4.5,0.0,1,-1,-1,4,7,18,str,2023-06-20 15:41:10
924,924,14664,39603,5,0,0,1,0,4.0,0.256896981014628,4.0,4.0,4.0,4.0,0.0,2,-1,-1,4,8,30,str,2023-06-20 15:41:14
925,925,14664,39603,5,0,0,1,0,4.0,0.256896981014628,4.0,4.0,4.0,4.0,0.0,2,-1,-1,4,8,30,str,2023-06-20 15:45:50
926,926,14664,39603,29,0,0,1,0,3.5,0.1991673752834467,3.5,3.5,3.5,3.5,0.0,14,-1,-1,3,10,99,str,2023-06-20 15:45:50
927,927,14664,39681,26,0,0,1,0,4.5,0.4381711017740429,4.5,4.5,4.5,4.5,0.0,1,-1,-1,4,6,23,str,2023-06-20 16:37:38
928,928,14664,39681,2,0,0,1,0,4.5,0.3107390873015873,4.5,4.5,4.5,4.5,0.0,4,-1,-1,4,6,11,str,2023-06-20 16:37:39
929,929,14664,39681,5,0,0,1,0,4.0,0.2795402405753968,4.0,4.0,4.0,4.0,0.0,7,-1,-1,4,8,30,str,2023-06-20 16:37:39
930,930,14664,39681,25,0,0,1,0,4.0,0.334210758377425,4.0,4.0,4.0,4.0,0.0,6,-1,-1,4,8,32,str,2023-06-20 16:37:39
931,931,14738,39713,18,1,0,1,0,5.0,0.1586913204998311,5.0,5.0,5.0,5.0,1.0,1,-1,-1,5,6,13,str,2023-06-20 16:40:27
932,932,14738,39713,32,1,0,1,0,5.0,0.1964873603762492,5.0,5.0,5.0,5.0,1.0,2,-1,-1,5,5,16,str,2023-06-20 16:40:29
933,933,14738,39713,30,1,0,1,0,5.0,0.1804201680672268,5.0,5.0,5.0,5.0,1.0,3,-1,-1,5,5,9,str,2023-06-20 16:40:32
934,934,14651,39584,5,-1,1,0,0,4.0,0.211430431547619,4.0,4.0,4.0,-1.0,-1.0,-1,-1,2,4,8,30,str,2023-06-20 15:40:08
935,935,14651,39584,18,-1,1,0,0,5.0,0.243757176629517,5.0,5.0,5.0,-1.0,-1.0,-1,-1,3,5,6,13,str,2023-06-20 15:40:08
936,936,14651,39584,4,-1,1,0,0,4.0,0.213234126984127,4.0,4.0,4.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 15:40:08
937,937,14651,39584,32,-1,1,0,0,5.0,0.2715645208700764,5.0,5.0,5.0,-1.0,-1.0,-1,-1,5,5,5,16,str,2023-06-20 15:40:09
938,938,14651,39584,29,-1,1,0,0,3.5,0.1708254956022813,3.5,3.5,3.5,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 15:40:14
939,939,14651,39734,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 16:40:31
940,940,14651,39734,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,2,4,8,30,str,2023-06-20 16:40:33
941,941,14651,39734,18,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,5,6,13,str,2023-06-20 16:40:34
942,942,14651,39734,4,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 16:40:36
943,943,14651,39734,32,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,5,5,5,16,str,2023-06-20 16:40:38
944,944,14651,39734,25,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,6,4,8,32,str,2023-06-20 16:40:40
945,945,14651,39734,30,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,7,5,5,9,str,2023-06-20 16:40:41
946,946,14651,39741,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 16:45:15
947,947,14651,39741,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,2,4,8,30,str,2023-06-20 16:45:15
948,948,14651,39741,18,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,5,6,13,str,2023-06-20 16:45:18
949,949,14651,39741,4,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 16:45:21
950,950,14651,39741,32,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,5,5,5,16,str,2023-06-20 16:45:21
951,951,14651,39748,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 16:54:32
952,952,14651,39748,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,2,4,8,30,str,2023-06-20 16:54:32
953,953,14651,39748,18,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,5,6,13,str,2023-06-20 16:55:03
954,954,14651,39748,4,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 16:55:03
955,955,14651,39748,32,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,5,5,5,16,str,2023-06-20 16:57:07
956,956,14651,39748,25,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,6,4,8,32,str,2023-06-20 16:57:07
957,957,14651,39788,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 17:06:46
958,958,14651,39788,32,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,5,5,5,16,str,2023-06-20 17:06:47
959,959,14651,39788,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,2,4,8,30,str,2023-06-20 17:06:47
960,960,14651,39788,18,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,5,6,13,str,2023-06-20 17:06:47
961,961,14651,39788,4,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 17:06:47
962,962,14651,39788,25,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,6,4,8,32,str,2023-06-20 17:06:47
963,963,14714,39744,18,-1,0,1,0,5.0,0.2152482269503546,5.0,5.0,5.0,1.0,-1.0,1,-1,-1,5,6,13,str,2023-06-20 16:52:39
964,964,14714,39744,32,-1,0,1,0,5.0,0.2506283068783069,5.0,5.0,5.0,1.0,-1.0,2,-1,-1,5,5,16,str,2023-06-20 16:52:39
965,965,14714,39744,30,-1,0,1,0,5.0,0.2734920634920634,5.0,5.0,5.0,1.0,-1.0,3,-1,-1,5,5,9,str,2023-06-20 16:52:40
966,966,14656,39612,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 15:40:10
967,967,14656,39612,4,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 15:40:14
968,968,14656,39768,22,-1,0,1,0,4.5,0.2293650793650793,4.5,-1.0,-1.0,-1.0,-1.0,4,-1,-1,4,7,18,str,2023-06-20 17:11:32
969,969,14646,38239,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-19 14:43:35
970,970,14646,38239,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,3,4,8,30,str,2023-06-19 14:43:41
971,971,14646,39740,22,-1,0,1,0,4.5,0.3268037518037517,4.5,4.5,4.5,0.0,-1.0,1,-1,-1,4,7,18,str,2023-06-20 16:52:48
972,972,14646,39740,29,-1,0,1,0,3.5,0.2134932445200302,3.5,3.5,3.5,0.0,-1.0,6,-1,-1,3,10,99,str,2023-06-20 16:53:03
973,973,14646,39740,5,-1,0,1,0,4.0,0.2576946924603174,4.0,4.0,4.0,0.0,-1.0,2,-1,-1,4,8,30,str,2023-06-20 16:53:04
974,974,14646,39740,8,-1,0,1,0,3.5,0.3174319727891156,3.5,3.5,3.5,0.0,-1.0,7,-1,-1,3,7,47,str,2023-06-20 16:53:30
975,975,14646,39784,22,-1,0,1,0,4.5,0.3680787466501752,4.5,4.5,4.5,0.0,-1.0,1,-1,-1,4,7,18,str,2023-06-20 17:18:58
976,976,14646,39784,5,-1,0,1,0,4.0,0.3162729414682539,4.0,4.0,4.0,0.0,-1.0,2,-1,-1,4,8,30,str,2023-06-20 17:18:59
977,977,14646,39784,29,-1,0,1,0,3.5,0.2453632842025699,3.5,3.5,3.5,0.0,-1.0,6,-1,-1,3,10,99,str,2023-06-20 17:19:05
978,978,14646,39784,8,-1,0,1,0,3.5,0.2918871252204585,3.5,3.5,3.5,0.0,-1.0,7,-1,-1,3,7,47,str,2023-06-20 17:19:09
979,979,14742,39779,5,-1,0,1,0,4.0,0.1211263020833333,4.0,-1.0,-1.0,-1.0,-1.0,16,-1,-1,4,8,30,str,2023-06-20 17:24:06
980,980,14742,39779,25,-1,0,1,0,4.0,0.1323941798941799,4.0,-1.0,-1.0,-1.0,-1.0,13,-1,-1,4,8,32,str,2023-06-20 17:24:06
981,981,14742,39779,4,-1,0,1,0,4.0,0.1257308201058201,4.0,-1.0,-1.0,-1.0,-1.0,19,-1,-1,4,5,61,str,2023-06-20 17:24:22
982,982,14742,39779,29,-1,0,1,0,3.5,0.0882440476190476,3.5,-1.0,-1.0,-1.0,-1.0,23,-1,-1,3,10,99,str,2023-06-20 17:24:22
983,983,14742,39928,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,2,4,8,30,str,2023-06-20 18:12:25
984,984,14742,39928,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,3,10,99,str,2023-06-20 18:12:25
985,985,14742,39928,4,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,4,4,5,61,str,2023-06-20 18:12:41
986,986,14742,39928,25,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,6,4,8,32,str,2023-06-20 18:12:57
987,987,14802,39866,18,-1,0,1,0,5.0,0.2029550827423167,5.0,5.0,-1.0,-1.0,-1.0,1,-1,-1,5,6,13,str,2023-06-20 17:50:35
988,988,14802,39866,32,-1,0,1,0,5.0,0.2407419542740643,5.0,5.0,-1.0,-1.0,-1.0,2,-1,-1,5,5,16,str,2023-06-20 17:50:35
989,989,14802,39866,30,-1,0,1,0,5.0,0.2634407096171802,5.0,5.0,-1.0,-1.0,-1.0,3,-1,-1,5,5,9,str,2023-06-20 17:50:35
990,990,14802,39866,30,-1,0,1,0,5.0,0.2634407096171802,5.0,5.0,-1.0,-1.0,-1.0,3,-1,-1,5,5,9,str,2023-06-20 17:50:41
991,991,14802,39866,26,-1,0,1,0,4.5,0.2572770774976657,4.5,4.5,-1.0,-1.0,-1.0,5,-1,-1,4,6,23,str,2023-06-20 17:50:45
992,992,14802,39866,24,-1,0,1,0,4.5,0.3410834535834535,4.5,4.5,-1.0,-1.0,-1.0,6,-1,-1,4,6,21,str,2023-06-20 17:50:46
993,993,14802,39866,16,-1,0,1,0,4.5,0.2419467787114846,4.5,4.5,-1.0,-1.0,-1.0,10,-1,-1,4,4,11,str,2023-06-20 17:50:52
994,994,14802,39866,3,-1,0,1,0,4.0,0.1959085933223864,4.0,4.0,-1.0,-1.0,-1.0,11,-1,-1,4,6,72,str,2023-06-20 17:50:54
995,995,14802,39866,17,-1,0,1,0,4.0,0.2990842490842491,4.0,4.0,-1.0,-1.0,-1.0,13,-1,-1,4,7,46,str,2023-06-20 17:51:00
996,996,14802,39866,5,-1,0,1,0,4.0,0.1979585193452381,4.0,4.0,-1.0,-1.0,-1.0,14,-1,-1,4,8,30,str,2023-06-20 17:51:02
997,997,14802,39866,4,-1,0,1,0,4.0,0.2159060846560846,4.0,4.0,-1.0,-1.0,-1.0,15,-1,-1,4,5,61,str,2023-06-20 17:51:04
998,998,14802,39866,6,-1,0,1,0,4.0,0.211075036075036,4.0,4.0,-1.0,-1.0,-1.0,17,-1,-1,4,5,13,str,2023-06-20 17:51:08
999,999,14802,39866,29,-1,0,1,0,3.5,0.1659698601662887,3.5,3.5,-1.0,-1.0,-1.0,19,-1,-1,3,10,99,str,2023-06-20 17:51:11
1000,1000,14802,39866,27,-1,0,1,0,3.55,0.1981878306878307,3.6,3.5,-1.0,-1.0,-1.0,20,-1,-1,3,8,111,str,2023-06-20 17:51:20
1001,1001,14802,39866,8,-1,0,1,0,3.5,0.1899911816578482,3.5,3.5,-1.0,-1.0,-1.0,21,-1,-1,3,7,47,str,2023-06-20 17:51:24
1002,1002,14802,39866,9,-1,0,1,0,3.0,0.2896214896214896,3.0,3.0,-1.0,-1.0,-1.0,22,-1,-1,3,7,40,str,2023-06-20 17:51:30
1003,1003,14716,39346,18,-1,0,1,0,1.6666666666666667,0.1473775751435325,0.0,5.0,0.0,1.0,-1.0,1,-1,-1,5,6,13,str,2023-06-20 17:31:13
1004,1004,14716,39346,24,-1,0,1,0,3.0,0.2628787878787878,0.0,4.5,4.5,0.0,-1.0,5,-1,-1,4,6,21,str,2023-06-20 17:32:09
1005,1005,14716,39346,29,-1,0,1,0,3.5,0.133380574452003,3.5,3.5,3.5,0.0,-1.0,21,-1,-1,3,10,99,str,2023-06-20 17:33:04
1006,1006,14716,39346,4,-1,0,1,0,2.6666666666666665,0.1750462962962962,0.0,4.0,4.0,0.0,-1.0,15,-1,-1,4,5,61,str,2023-06-20 17:33:07
1007,1007,14716,39346,7,-1,0,1,0,1.5,0.25,0.0,4.5,0.0,0.0,-1.0,9,-1,-1,4,4,20,str,2023-06-20 17:33:17
1008,1008,14716,39346,2,-1,0,1,0,3.0,0.1761656746031746,0.0,4.5,4.5,0.0,-1.0,6,-1,-1,4,6,11,str,2023-06-20 17:33:23
1009,1009,14716,39346,22,-1,0,1,0,3.0,0.2142135642135642,4.5,4.5,0.0,0.0,-1.0,3,-1,-1,4,7,18,str,2023-06-20 17:33:29
1010,1010,14716,39346,5,-1,1,0,0,4.0,0.177286396329365,4.0,4.0,4.0,0.0,-1.0,-1,-1,2,4,8,30,str,2023-06-20 17:36:21
1011,1011,14665,37867,26,-1,0,1,0,4.5,0.4289390756302521,4.5,4.5,4.5,4.5,-1.0,1,-1,-1,4,6,23,str,2023-06-19 13:17:58
1012,1012,14665,37867,6,-1,0,1,0,4.0,0.3501623376623377,4.0,4.0,4.0,4.0,-1.0,11,-1,-1,4,5,13,str,2023-06-19 13:17:58
1013,1013,14665,37867,11,-1,0,1,0,4.5,0.405,4.5,4.5,4.5,4.5,-1.0,3,-1,-1,4,6,10,str,2023-06-19 13:18:06
1014,1014,14665,37867,5,-1,0,1,0,4.0,0.2801230778769841,4.0,4.0,4.0,4.0,-1.0,7,-1,-1,4,8,30,str,2023-06-19 13:19:35
1015,1015,14665,37867,10,-1,0,1,0,4.5,0.4431878306878307,4.5,4.5,4.5,4.5,-1.0,4,-1,-1,4,4,11,str,2023-06-19 13:20:01
1016,1016,14665,37867,4,-1,0,1,0,4.0,0.2916567460317461,4.0,4.0,4.0,4.0,-1.0,5,-1,-1,4,5,61,str,2023-06-19 13:20:01
