user_id,for_user,CROSTACEI_E_MOLLUSCHI,FUNGHI,FORMAGGI,VERDURE,PESCE,RISO,PASTA,INTERIORA,LEGUMI,TORTELLINI,GNOCCHI,CARNE,PIZZA,SALUMI,avialble_before,avialble_after,user_available_before,user_available_after,time
14719,18261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,7,7,2023-06-20 00:15:38
14719,18262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,7,7,2023-06-20 00:16:02
14719,18263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,7,7,2023-06-20 00:17:01
14719,18263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,7,10,2023-06-20 00:17:13
14719,18264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 00:17:38
14719,18264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 00:18:02
14719,18279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,7,10,2023-06-20 00:29:52
14719,18279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,7,7,2023-06-20 00:29:52
14719,18668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,7,7,2023-06-20 09:49:53
14719,18668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,10,7,10,2023-06-20 09:49:53
14899,19080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,24,-1,24,2023-06-20 14:58:47
14899,19080,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,24,24,2023-06-20 14:59:45
14899,19080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,24,24,2023-06-20 14:59:45
14899,19081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,27,30,2023-06-20 14:59:59
14899,19081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,2023-06-20 14:59:59
14658,19033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,24,-1,24,2023-06-20 14:35:48
14658,19033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,24,24,2023-06-20 14:35:48
14658,19034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,24,-1,24,2023-06-20 14:36:34
14658,19034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,24,24,2023-06-20 14:36:48
14658,19035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,24,-1,24,2023-06-20 14:37:06
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,24,24,2023-06-20 14:37:20
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,24,24,2023-06-20 14:40:27
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,24,24,2023-06-20 14:40:43
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,24,24,2023-06-20 14:40:58
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,24,10,2023-06-20 14:41:13
14658,19035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,24,-1,24,2023-06-20 14:41:29
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,10,-1,2023-06-20 14:41:44
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,24,24,2023-06-20 14:42:27
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,2023-06-20 14:42:28
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,2023-06-20 14:42:42
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,2023-06-20 14:42:57
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,2023-06-20 14:42:57
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,24,24,2023-06-20 14:42:57
14658,19035,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,24,24,2023-06-20 14:42:57
14658,19067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,24,-1,24,2023-06-20 14:57:03
14658,19069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,-1,4,2023-06-20 14:57:21
14658,19068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,-1,4,2023-06-20 14:58:47
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,-1,2023-06-20 14:59:01
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,-1,3,2023-06-20 14:59:16
14658,19068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,-1,4,2023-06-20 14:59:59
14658,19069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,4,-1,2023-06-20 14:59:59
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,-1,2023-06-20 15:00:14
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,4,2023-06-20 15:01:12
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,-1,2023-06-20 15:01:12
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,-1,2023-06-20 15:01:12
14658,19068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,-1,4,2023-06-20 15:01:43
14658,19069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,4,8,2023-06-20 15:01:58
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,8,8,2023-06-20 15:02:13
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,2023-06-20 15:02:44
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,2023-06-20 15:03:14
14658,19069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,-1,4,2023-06-20 15:03:15
14658,19068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,2023-06-20 15:03:15
14658,19151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,24,-1,24,2023-06-20 15:21:59
14658,19155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,-1,4,2023-06-20 15:22:38
14658,19155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,4,8,2023-06-20 15:23:35
14658,19151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,-1,2023-06-20 15:27:45
14658,19151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,-1,2023-06-20 15:28:00
14658,19151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,-1,2023-06-20 15:28:58
14658,19151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-1,7,2023-06-20 15:28:59
14658,19151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,-1,7,2023-06-20 15:29:28
14658,19152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,-1,2023-06-20 15:29:28
14658,19152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,-1,8,2023-06-20 15:29:29
14658,19152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,8,8,8,2023-06-20 15:29:29
14658,19151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,-1,7,2023-06-20 15:29:29
14658,19396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,4,8,2023-06-20 16:58:53
14658,19396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,4,2023-06-20 16:58:53
14771,19276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,24,-1,24,2023-06-20 16:16:55
14771,19276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,24,27,2023-06-20 16:16:56
14771,19276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,2023-06-20 16:16:56
14716,16058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,26,22,26,2023-06-16 09:56:57
14716,17003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,30,27,30,2023-06-19 13:04:12
14716,17003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,26,27,2023-06-19 13:04:20
14716,17003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,26,22,26,2023-06-19 13:05:38
14716,17005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,2023-06-19 13:07:39
14716,17005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,2023-06-19 13:07:47
14716,17005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,31,2023-06-19 13:07:55
14689,18084,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,11,11,11,2023-06-19 22:29:34
14689,18085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,11,11,11,2023-06-19 22:29:50
14689,18086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,11,27,2023-06-19 22:30:20
14689,18566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 07:57:42
14689,18567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 07:58:53
14689,18568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 07:59:13
14689,18568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 07:59:26
14689,18568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 07:59:41
14689,18573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 08:18:24
14689,18574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 08:18:44
14689,18575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 08:19:09
14689,18578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 08:23:40
14689,18580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,10,10,2023-06-20 08:24:23
14649,16830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,7,-1,7,2023-06-19 12:16:47
14649,16831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,-1,7,2023-06-19 12:17:24
14649,16832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,-1,6,2023-06-19 12:17:41
14649,16830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,10,2023-06-19 12:18:11
14649,16832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,10,11,2023-06-19 12:18:20
14649,19048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,24,-1,24,2023-06-20 14:47:30
14667,20038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,24,-1,24,2023-06-20 21:29:58
14667,20038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,24,24,2023-06-20 21:29:58
14669,20057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,24,-1,24,2023-06-20 21:40:57
14669,20057,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,24,24,2023-06-20 21:41:14
14669,20058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,24,-1,24,2023-06-20 21:41:51
14669,20058,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,24,27,2023-06-20 21:41:51
