user_id,group_id,rest_id,avialble_rest,sort_pop,sort_fit,sort_sim,fit_score,sim_score,c1_fit,c2_fit,c3_fit,c4_fit,c5_fit,fit_rank,sim_rank,pop_rank,tip,category,dish,price,time
14655,38209,22,11,0,1,0,0,1,0,0,0,-1,-1,1,-1,-1,4,0,18,str,2023-06-19 14:43:01
14655,38209,5,11,0,1,0,0,1,0,0,0,-1,-1,2,-1,-1,4,0,30,str,2023-06-19 14:43:11
14655,38209,17,11,0,1,0,0,0,0,0,0,-1,-1,3,-1,-1,4,0,46,str,2023-06-19 14:43:18
14655,38209,25,11,0,1,0,0,1,0,0,0,-1,-1,4,-1,-1,4,0,32,str,2023-06-19 14:43:32
14655,38209,4,11,0,1,0,0,1,0,0,0,-1,-1,5,-1,-1,4,0,61,str,2023-06-19 14:43:51
14655,38209,23,11,0,1,0,0,1,0,0,0,-1,-1,6,-1,-1,4,0,34,str,2023-06-19 14:44:49
14655,38209,17,11,0,1,0,0,0,0,0,0,-1,-1,1,-1,-1,4,0,46,str,2023-06-19 14:46:03
14655,38209,18,25,0,1,0,1,-1,1,1,1,-1,-1,1,-1,-1,5,0,13,str,2023-06-19 14:52:28
14655,38209,30,25,0,1,0,1,-1,1,1,1,-1,-1,2,-1,-1,5,0,9,str,2023-06-19 14:52:55
14655,38209,26,25,0,1,0,0,-1,0,0,0,-1,-1,3,-1,-1,4,0,23,str,2023-06-19 14:53:08
14655,38209,7,25,0,1,0,0,-1,0,0,0,-1,-1,4,-1,-1,4,0,20,str,2023-06-19 14:53:28
14655,38209,16,25,0,1,0,0,1,0,0,0,-1,-1,5,-1,-1,4,0,11,str,2023-06-19 14:53:49
14655,38209,10,25,0,1,0,0,-1,0,0,0,-1,-1,6,-1,-1,4,0,11,str,2023-06-19 14:53:54
14655,38389,18,30,0,1,0,1,1,1,1,1,-1,-1,1,-1,-1,5,0,13,str,2023-06-19 15:32:50
14655,38389,32,30,0,1,0,1,1,1,1,1,-1,-1,2,-1,-1,5,0,16,str,2023-06-19 15:32:51
14655,38389,18,30,0,1,0,1,1,1,1,1,-1,-1,1,-1,-1,5,0,13,str,2023-06-19 15:33:11
14655,38405,16,24,0,1,0,0,1,0,0,0,-1,-1,11,-1,-1,4,0,11,str,2023-06-19 15:41:48
14659,38397,29,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,99,str,2023-06-19 15:36:37
14806,38415,18,24,0,1,0,1,1,1,1,1,1,-1,1,-1,-1,5,0,13,str,2023-06-19 16:04:08
14806,38415,18,24,0,1,0,1,1,1,1,1,1,-1,1,-1,-1,5,0,13,str,2023-06-19 16:04:41
