,Unnamed: 0,user_id,group_id,rest_id,avialble_rest,sort_pop,sort_fit,sort_sim,fit_score,sim_score,c1_fit,c2_fit,c3_fit,c4_fit,c5_fit,fit_rank,sim_rank,pop_rank,tip,category,dish,price,time
676,676,14711,40401,18,27,0,1,0,5.0,0.2720154022060801,5.0,5.0,1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-06-20 22:18:28
677,677,14711,40401,22,27,0,1,0,4.5,0.3148783755926612,4.5,4.5,0.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-06-20 22:18:29
678,678,14711,40401,17,27,0,1,0,4.0,0.4131476489967056,4.0,4.0,0.0,-1.0,-1,12,-1,-1,4,7,46,str,2023-06-20 22:18:47
679,679,14711,40401,23,27,0,1,0,4.0,0.2504298941798942,4.0,4.0,0.0,-1.0,-1,16,-1,-1,4,7,34,str,2023-06-20 22:19:40
680,680,14711,40401,22,27,0,1,0,4.5,0.3148783755926612,4.5,4.5,0.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-06-20 22:19:40
681,681,14715,39242,29,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 09:57:16
682,682,14715,39242,29,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 09:58:00
683,683,14715,39242,18,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,6,13,str,2023-06-20 09:58:27
684,684,14715,39242,18,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,6,13,str,2023-06-20 10:01:03
685,685,14715,39701,29,31,1,0,0,3.5,0.1310877961471433,3.5,3.5,3.5,-1.0,-1,-1,-1,1,3,10,99,str,2023-06-20 16:33:32
686,686,14737,40458,18,24,0,1,0,5.0,0.2723741979061128,5.0,5.0,5.0,5.0,1,1,-1,-1,5,6,13,str,2023-06-20 22:42:28
687,687,14755,38511,18,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,6,13,str,2023-06-19 17:20:42
688,688,14794,40704,5,31,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,4,8,30,str,2023-06-21 14:05:49
689,689,14908,38948,18,0,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,6,13,str,2023-06-19 23:10:12
690,690,20734,40897,18,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 13:38:26
691,691,20734,40897,18,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 13:39:06
692,692,20734,40897,22,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,3,-1,-1,4,7,18,str,2023-07-11 13:40:31
693,693,20734,40897,2,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,4,-1,-1,4,6,11,str,2023-07-11 13:40:46
694,694,20734,40897,2,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,4,-1,-1,4,6,11,str,2023-07-11 13:41:08
695,695,20734,40897,2,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,4,-1,-1,4,6,11,str,2023-07-11 13:41:27
696,696,20734,40897,31,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,5,-1,-1,4,3,49,str,2023-07-11 13:42:05
697,697,20734,40897,19,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,9,-1,-1,4,7,26,str,2023-07-11 13:42:24
698,698,20734,40897,5,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,7,-1,-1,4,8,30,str,2023-07-11 13:42:24
699,699,20734,40897,23,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,8,-1,-1,4,7,34,str,2023-07-11 13:42:25
700,700,20734,40897,11,27,0,1,0,2.0,0.0,4.0,0.0,-1.0,-1.0,-1,18,-1,-1,4,6,10,str,2023-07-11 13:42:25
701,701,20734,40897,17,27,0,1,0,2.0,0.0,4.0,0.0,-1.0,-1.0,-1,23,-1,-1,4,7,46,str,2023-07-11 13:42:40
702,702,20734,40897,11,27,0,1,0,2.0,0.0,4.0,0.0,-1.0,-1.0,-1,18,-1,-1,4,6,10,str,2023-07-11 13:42:51
703,703,20734,40897,28,27,0,1,0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,31,-1,-1,4,1,18,str,2023-07-11 13:43:02
704,704,20734,40897,29,27,0,1,0,3.0,0.0,3.0,3.0,-1.0,-1.0,-1,12,-1,-1,3,10,99,str,2023-07-11 13:43:11
705,705,20734,40897,25,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,6,-1,-1,4,8,32,str,2023-07-11 13:43:27
706,706,20735,40899,18,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 13:42:55
707,707,20735,40899,32,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-07-11 13:43:31
708,708,20735,40899,26,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,5,-1,-1,4,6,23,str,2023-07-11 13:43:46
709,709,20735,40899,12,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,9,-1,-1,4,5,17,str,2023-07-11 13:43:59
710,710,20735,40899,22,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-07-11 13:44:18
711,711,20738,40910,22,26,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-07-11 14:21:17
712,712,20738,40910,11,26,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,8,-1,-1,4,6,10,str,2023-07-11 14:21:31
713,713,20739,40911,22,8,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,1,-1,-1,4,7,18,str,2023-07-11 14:26:13
714,714,20739,40911,25,8,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,2,-1,-1,4,8,32,str,2023-07-11 14:26:28
715,715,20739,40911,5,8,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,3,-1,-1,4,8,30,str,2023-07-11 14:26:43
716,716,20767,40918,18,26,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 14:44:20
717,717,20767,40918,32,26,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-07-11 14:45:00
718,718,20767,40918,30,26,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-07-11 14:45:29
719,719,20767,40918,22,26,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-07-11 14:45:53
720,720,20767,40918,26,26,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,5,-1,-1,4,6,23,str,2023-07-11 14:46:17
721,721,20767,40918,26,26,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,5,-1,-1,4,6,23,str,2023-07-11 14:46:48
722,722,20769,40920,32,8,0,1,0,5.0,0.0,5.0,-1.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-07-11 14:52:55
723,723,20769,40920,30,8,0,1,0,5.0,0.0,5.0,-1.0,-1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-07-11 14:53:12
724,724,20769,40920,18,8,0,1,0,5.0,0.0,5.0,-1.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 14:53:23
725,725,20770,40922,18,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 15:06:07
726,726,20770,40922,18,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 15:06:16
727,727,20771,40924,18,30,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 15:20:15
728,728,20771,40924,32,30,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-07-11 15:20:55
729,729,20771,40924,22,30,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-07-11 15:21:28
730,730,20771,40924,26,30,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,5,-1,-1,4,6,23,str,2023-07-11 15:21:44
731,731,20789,40932,18,23,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 15:58:42
732,732,20789,40932,32,23,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-07-11 15:59:26
733,733,20789,40932,30,23,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-07-11 15:59:52
734,734,20788,40933,18,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 16:05:44
735,735,20788,40933,32,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-07-11 16:06:45
736,736,20788,40933,30,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-07-11 16:06:58
737,737,20788,40933,22,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-07-11 16:07:11
738,738,20788,40933,26,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,5,-1,-1,4,6,23,str,2023-07-11 16:07:31
739,739,20788,40933,18,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 16:07:54
740,740,20788,40933,24,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,6,-1,-1,4,6,21,str,2023-07-11 16:08:12
741,741,20788,40933,2,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,7,-1,-1,4,6,11,str,2023-07-11 16:08:24
742,742,20788,40933,11,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,8,-1,-1,4,6,10,str,2023-07-11 16:08:47
743,743,20788,40933,7,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,10,-1,-1,4,4,20,str,2023-07-11 16:09:00
744,744,20788,40933,31,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,13,-1,-1,4,3,49,str,2023-07-11 16:09:19
745,745,20788,40933,3,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,19,-1,-1,4,6,72,str,2023-07-11 16:09:59
746,746,20798,40938,18,28,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 16:31:54
747,747,20798,40938,21,28,0,1,0,2.0,0.0,2.0,2.0,-1.0,-1.0,-1,28,-1,-1,2,5,9,str,2023-07-11 16:33:02
748,748,20797,40939,18,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,1,-1,-1,5,6,13,str,2023-07-11 16:38:10
749,749,20797,40939,32,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-07-11 16:38:22
750,750,20797,40939,32,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-07-11 16:38:27
751,751,20797,40939,32,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,2,-1,-1,5,5,16,str,2023-07-11 16:39:10
752,752,20797,40939,30,27,0,1,0,5.0,0.0,5.0,5.0,-1.0,-1.0,-1,3,-1,-1,5,5,9,str,2023-07-11 16:39:20
753,753,20797,40939,22,27,0,1,0,4.0,0.0,4.0,4.0,-1.0,-1.0,-1,4,-1,-1,4,7,18,str,2023-07-11 16:39:32
