user_id,for_user,limiting_member,CROSTACEI_E_MOLLUSCHI,FUNGHI,FORMAGGI,VERDURE,PESCE,RISO,PASTA,INTERIORA,LEGUMI,TORTELLINI,GNOCCHI,CARNE,PIZZA,SALUMI,revision_number,avialble_before,avialble_after,user_available_before,user_available_after,time
14795,18935,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,2023-06-20 13:19:20
14795,14795,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,8,8,2023-06-20 13:19:20
14795,14795,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,8,8,8,2023-06-20 13:19:34
14795,18934,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,4,4,2023-06-20 13:20:02
14795,18933,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,4,4,2023-06-20 13:20:02
14795,18932,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,8,4,8,2023-06-20 13:20:02
14795,14795,bytearray(b'1'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,8,8,8,2023-06-20 13:20:16
14795,18934,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,24,8,24,2023-06-20 13:20:39
14804,18945,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,10,7,7,2023-06-20 13:24:18
14804,18946,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,-1,3,2023-06-20 13:24:36
14804,18946,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,3,10,2023-06-20 13:24:49
14804,18946,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,10,10,10,10,2023-06-20 13:25:15
14804,18945,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 13:28:07
14804,18944,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 13:29:07
14804,18944,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 13:29:21
14771,17444,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,11,27,11,27,2023-06-19 15:02:01
14771,17444,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,27,27,2023-06-19 15:02:12
14738,19309,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,27,-1,27,2023-06-20 16:26:12
14738,19310,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,24,24,2023-06-20 16:26:27
14738,19311,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,26,-1,26,2023-06-20 16:26:42
14738,19309,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,27,27,2023-06-20 16:26:58
14738,14738,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,26,-1,26,2023-06-20 16:26:58
14738,19310,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,24,-1,24,2023-06-20 16:26:58
14738,19309,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,28,27,27,2023-06-20 16:26:58
14738,19309,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,28,27,27,2023-06-20 16:26:58
14738,19310,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,27,24,24,2023-06-20 16:26:58
14738,19311,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,27,26,26,2023-06-20 16:26:58
14738,19345,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,27,-1,27,2023-06-20 16:39:36
14738,19342,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,27,-1,27,2023-06-20 16:39:36
14738,19342,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,27,27,2023-06-20 16:39:51
14738,19345,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,27,28,2023-06-20 16:39:51
14738,19342,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,28,27,27,2023-06-20 16:39:51
14738,19343,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,28,22,22,2023-06-20 16:40:07
14738,19344,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,27,27,2023-06-20 16:40:07
14738,19343,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,22,-1,22,2023-06-20 16:40:07
14738,19344,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,27,-1,27,2023-06-20 16:40:07
14766,18766,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,12,26,10,10,2023-06-20 11:04:35
14766,18767,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,27,15,15,2023-06-20 11:04:49
14766,18769,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,27,10,10,2023-06-20 11:04:49
14766,14766,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,28,10,-1,10,2023-06-20 11:05:03
14766,14766,bytearray(b'1'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,27,10,27,2023-06-20 11:05:03
14766,14766,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,27,28,2023-06-20 11:05:35
14766,18769,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,28,10,10,2023-06-20 11:06:03
14768,14768,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,7,10,2023-06-19 22:45:22
14768,14768,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-19 22:45:22
14768,18119,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,-1,2023-06-19 22:46:05
14768,18119,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,-1,3,2023-06-19 22:47:01
14768,18120,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,-1,3,2023-06-19 22:47:35
14768,18120,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,3,3,3,2023-06-19 22:47:49
14768,18121,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,-1,3,2023-06-19 22:48:01
14768,18585,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 08:33:52
14768,18584,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,-1,10,2023-06-20 08:34:08
14768,18584,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,-1,2023-06-20 08:34:21
14768,18583,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,-1,3,2023-06-20 08:34:35
14768,18583,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,10,3,3,2023-06-20 08:34:51
14768,18584,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,-1,10,2023-06-20 08:35:38
14768,18584,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 08:35:53
14768,18582,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,-1,7,2023-06-20 08:36:14
14768,18582,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 08:36:33
14768,18583,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 08:37:40
14768,18583,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,7,7,2023-06-20 08:37:53
14768,18583,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 08:38:05
14768,18583,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 08:38:05
14768,18583,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,7,7,2023-06-20 08:38:18
14768,18584,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,7,7,2023-06-20 08:38:31
14768,18610,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,24,27,24,24,2023-06-20 09:06:20
14768,18610,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,27,30,24,24,2023-06-20 09:06:45
14768,19145,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,31,24,-1,2023-06-20 15:22:57
14768,19145,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,31,10,-1,10,2023-06-20 15:40:36
14768,19145,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,27,10,10,2023-06-20 15:41:01
14768,19148,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,10,-1,10,2023-06-20 15:41:44
14768,19147,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,-1,10,2023-06-20 15:41:46
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,-1,7,2023-06-20 15:43:50
14768,14768,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,-1,7,2023-06-20 15:44:05
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,7,7,2023-06-20 15:50:37
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,10,7,10,2023-06-20 15:50:52
14768,19148,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 15:51:08
14768,19148,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 15:51:22
14768,19145,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,10,10,10,10,2023-06-20 15:51:40
14768,19145,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 16:05:11
14768,19145,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,-1,2023-06-20 16:05:43
14768,19145,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 16:05:43
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,7,7,2023-06-20 16:06:14
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,7,7,2023-06-20 16:06:29
14768,19147,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 16:07:14
14768,19147,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 16:07:14
14768,19147,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,-1,2023-06-20 16:07:44
14768,19148,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 16:08:15
14768,19148,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,-1,2023-06-20 16:08:15
14768,14768,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,31,10,-1,2023-06-20 16:08:45
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,7,7,2023-06-20 16:09:01
14768,19147,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,-1,10,2023-06-20 16:09:01
14768,19148,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,7,-1,7,2023-06-20 16:09:17
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,7,6,2023-06-20 16:09:17
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,7,-1,7,2023-06-20 16:09:47
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,6,-1,2023-06-20 16:09:47
14768,19146,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,7,7,2023-06-20 16:09:48
14768,19148,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 16:11:03
14768,19148,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 16:11:03
14768,19147,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 16:11:19
14768,14768,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,10,-1,10,2023-06-20 16:11:33
14768,19145,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,-1,7,2023-06-20 16:11:33
14768,19148,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 16:11:35
14768,19145,bytearray(b'0'),1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 16:11:36
14768,19717,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,10,-1,10,2023-06-20 18:45:12
14768,19715,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,19,10,10,2023-06-20 18:45:13
14768,19718,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,-1,10,2023-06-20 18:45:29
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,-1,7,2023-06-20 18:45:29
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,7,-1,2023-06-20 18:45:29
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,-1,7,2023-06-20 18:45:46
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 18:45:46
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,2023-06-20 18:46:02
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,7,-1,2023-06-20 18:46:19
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,-1,7,2023-06-20 18:46:36
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 18:47:08
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 18:47:08
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 18:47:24
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,-1,2023-06-20 18:47:40
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,-1,10,2023-06-20 18:47:57
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,10,10,2023-06-20 18:48:13
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,7,-1,2023-06-20 18:48:13
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,10,6,2023-06-20 18:48:14
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,-1,6,2023-06-20 18:48:46
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,-1,6,2023-06-20 18:49:04
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,2023-06-20 18:49:20
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,2023-06-20 18:49:36
14768,19718,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,2023-06-20 18:49:52
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,-1,2023-06-20 18:50:40
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,6,6,2023-06-20 18:50:56
14768,19715,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,-1,2023-06-20 18:51:43
14768,19718,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,2023-06-20 18:51:43
14768,19717,bytearray(b'0'),0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,6,6,6,2023-06-20 18:51:43
14768,19716,bytearray(b'0'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,-1,10,2023-06-20 18:51:44
20769,20769,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,17,27,17,2023-07-11 14:51:32
20769,20769,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,31,24,-1,2023-07-11 14:51:51
20769,20769,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,11,10,10,2023-07-11 14:51:51
20769,20769,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,31,17,-1,2023-07-11 14:51:51
20769,20769,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,24,-1,24,2023-07-11 14:51:51
20769,20769,bytearray(b'1'),0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,31,10,-1,10,2023-07-11 14:51:51
